level,pair_id,sequence,case,method,scope,query_count,visible_count,invisible_count,finite_count,missing_count,outside_count,accepted,correct,wrong_accepted,invisible_accepted,coverage,correct_visible_rate,wrong_rate,precision,invisible_rate,visible_epe_median,visible_epe_p90,visible_epe_p95,visible_le1_rate,visible_le2_rate
group,,A08,illumination_blur,S_raw,B_failures,142,118,24,142,0,12,142,118,24,24,1.0,1.0,0.16901408450704225,0.8309859154929577,1.0,0.07563583946196775,0.15520022561221858,0.18529411904892,1.0,1.0
group,,A08,illumination_blur,S_raw,C_common_not_correct,106,82,24,106,0,12,106,82,24,24,1.0,1.0,0.22641509433962265,0.7735849056603774,1.0,0.08384149416557907,0.1646099482404324,0.18460917197108648,1.0,1.0
group,,A08,illumination_blur,S_common,all_queries,1400,1376,24,1400,0,12,1376,1376,0,0,0.9828571428571429,1.0,0.0,1.0,0.0,0.04882846806690943,0.09908236035050388,0.1217193593188326,1.0,1.0
group,,A08,illumination_blur,S_common,B_failures,142,118,24,142,0,12,118,118,0,0,0.8309859154929577,1.0,0.0,1.0,0.0,0.07563583946196775,0.15520022561221858,0.18529411904892,1.0,1.0
group,,A08,illumination_blur,S_common,C_common_not_correct,106,82,24,106,0,12,82,82,0,0,0.7735849056603774,1.0,0.0,1.0,0.0,0.08384149416557907,0.1646099482404324,0.18460917197108648,1.0,1.0
group,,A08,outside_occluded,B,all_queries,1400,940,460,294,1106,0,294,287,7,2,0.21,0.30531914893617024,0.005,0.9761904761904762,0.004347826086956522,0.24210833105307322,0.7865790179224442,0.9414571528150149,0.2957446808510638,0.30531914893617024
group,,A08,outside_occluded,B,B_failures,1106,648,458,0,1106,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,A08,outside_occluded,B,C_common_not_correct,579,121,458,0,579,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,A08,outside_occluded,C_raw,all_queries,1400,940,460,1350,50,17,1350,874,476,412,0.9642857142857143,0.9297872340425531,0.34,0.6474074074074074,0.8956521739130435,0.24761171846350355,0.8578026280336278,104.78757807205247,0.9074468085106383,0.9297872340425531
group,,A08,outside_occluded,C_raw,B_failures,1106,648,458,1056,50,17,1056,588,468,410,0.9547920433996383,0.9074074074074074,0.4231464737793852,0.5568181818181818,0.8951965065502183,0.2529379340467692,1.2716671882635469,116.47289981140403,0.8796296296296297,0.9074074074074074
group,,A08,outside_occluded,C_raw,C_common_not_correct,579,121,458,529,50,17,529,61,468,410,0.9136442141623489,0.5041322314049587,0.8082901554404145,0.11531190926275993,0.8951965065502183,1.769930424559715,145.46299245250518,157.7083690726527,0.47107438016528924,0.5041322314049587
group,,A08,outside_occluded,C_common,all_queries,1400,940,460,1350,50,17,819,804,15,14,0.585,0.8553191489361702,0.010714285714285714,0.9816849816849816,0.030434782608695653,0.22684834741640156,0.6097984824492609,0.786410021326452,0.8372340425531914,0.8553191489361702
group,,A08,outside_occluded,C_common,B_failures,1106,648,458,1056,50,17,541,527,14,14,0.4891500904159132,0.8132716049382716,0.012658227848101266,0.9741219963031423,0.03056768558951965,0.22292003923737214,0.5893887050422689,0.8025752678916659,0.7916666666666666,0.8132716049382716
group,,A08,outside_occluded,C_common,C_common_not_correct,579,121,458,529,50,17,14,0,14,14,0.024179620034542316,0.0,0.024179620034542316,0.0,0.03056768558951965,,,,0.0,0.0
group,,A08,outside_occluded,C_production,all_queries,1400,940,460,527,873,0,527,526,1,1,0.37642857142857145,0.5595744680851064,0.0007142857142857143,0.9981024667931688,0.002173913043478261,0.2212758412660242,0.5771200984371438,0.8027204396576939,0.5446808510638298,0.5595744680851064
group,,A08,outside_occluded,C_production,B_failures,1106,648,458,527,579,0,527,526,1,1,0.47649186256781195,0.8117283950617284,0.0009041591320072332,0.9981024667931688,0.002183406113537118,0.2212758412660242,0.5771200984371438,0.8027204396576939,0.7901234567901234,0.8117283950617284
group,,A08,outside_occluded,C_production,C_common_not_correct,579,121,458,1,578,0,1,0,1,1,0.0017271157167530224,0.0,0.0017271157167530224,0.0,0.002183406113537118,,,,0.0,0.0
group,,A08,outside_occluded,S_raw,all_queries,1400,940,460,1400,0,73,1400,940,460,460,1.0,1.0,0.32857142857142857,0.6714285714285714,1.0,0.06564690930065262,0.1331261045849744,0.16083983045184716,1.0,1.0
group,,A08,outside_occluded,S_raw,B_failures,1106,648,458,1106,0,73,1106,648,458,458,1.0,1.0,0.4141048824593128,0.5858951175406871,1.0,0.06737460361749453,0.13480134020837076,0.16331464539286825,1.0,1.0
group,,A08,outside_occluded,S_raw,C_common_not_correct,579,121,458,579,0,73,579,121,458,458,1.0,1.0,0.7910189982728842,0.20898100172711573,1.0,0.08482447216311582,0.15676884923741338,0.18245647185707278,1.0,1.0
group,,A08,outside_occluded,S_common,all_queries,1400,940,460,1400,0,73,965,938,27,27,0.6892857142857143,0.997872340425532,0.019285714285714285,0.9720207253886011,0.058695652173913045,0.06554576032644202,0.1326960774476459,0.1608595631924686,0.997872340425532,0.997872340425532
group,,A08,outside_occluded,S_common,B_failures,1106,648,458,1106,0,73,672,646,26,26,0.6075949367088608,0.9969135802469136,0.023508137432188065,0.9613095238095238,0.056768558951965066,0.0668318716780941,0.13403534784872978,0.16344538315184223,0.9969135802469136,0.9969135802469136
group,,A08,outside_occluded,S_common,C_common_not_correct,579,121,458,579,0,73,145,119,26,26,0.2504317789291883,0.9834710743801653,0.044905008635578586,0.8206896551724138,0.056768558951965066,0.0847962474928463,0.15688077817792973,0.1840536773874195,0.9834710743801653,0.9834710743801653
group,,A08,ALL,B,all_queries,5600,4999,601,2961,2639,0,2961,2925,36,2,0.52875,0.585117023404681,0.0064285714285714285,0.9878419452887538,0.0033277870216306157,0.11161704276932612,0.7216765046237655,1.0344643617609526,0.5595119023804761,0.585117023404681
group,,A08,ALL,B,B_failures,2639,2040,599,0,2639,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,A08,ALL,B,C_common_not_correct,1979,1380,599,0,1979,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,A08,ALL,C_raw,all_queries,5600,4999,601,5450,150,38,5450,3760,1690,527,0.9732142857142857,0.7521504300860172,0.30178571428571427,0.689908256880734,0.8768718801996672,0.2444669114209185,159.40792601653672,184.96192386119952,0.7313462692538508,0.7521504300860172
group,,A08,ALL,C_raw,B_failures,2639,2040,599,2490,149,38,2490,848,1642,525,0.9435392194012884,0.41568627450980394,0.6222053808260705,0.3405622489959839,0.8764607679465777,101.88055903341413,191.94285150540395,214.03517680026437,0.40098039215686276,0.41568627450980394
group,,A08,ALL,C_raw,C_common_not_correct,1979,1380,599,1830,149,38,1830,188,1642,525,0.9247094492167761,0.13623188405797101,0.829711975745326,0.10273224043715846,0.8764607679465777,141.37303985773883,203.73506632224326,223.7327445826934,0.13260869565217392,0.13623188405797101
group,,A08,ALL,C_common,all_queries,5600,4999,601,5450,150,38,3576,3544,32,14,0.6385714285714286,0.7089417883576715,0.005714285714285714,0.9910514541387024,0.02329450915141431,0.14000584953338746,0.5846994866146359,0.8268330285392522,0.6891378275655131,0.7089417883576715
group,,A08,ALL,C_common,B_failures,2639,2040,599,2490,149,38,684,660,24,14,0.2591890867752937,0.3235294117647059,0.00909435392194013,0.9649122807017544,0.02337228714524207,0.23434864649302026,0.6797637777944435,1.0202837469818722,0.3112745098039216,0.3235294117647059
group,,A08,ALL,C_common,C_common_not_correct,1979,1380,599,1830,149,38,24,0,24,14,0.01212733703890854,0.0,0.01212733703890854,0.0,0.02337228714524207,56.095519499095374,139.2051407897753,152.81336094063295,0.0,0.0
group,,A08,ALL,C_production,all_queries,5600,4999,601,587,5013,0,587,582,5,1,0.10482142857142857,0.11642328465693139,0.0008928571428571428,0.9914821124361158,0.0016638935108153079,0.22890503200668078,0.6817352005177111,0.9894950340673025,0.11142228445689138,0.11642328465693139
group,,A08,ALL,C_production,B_failures,2639,2040,599,587,2052,0,587,582,5,1,0.22243273967411897,0.2852941176470588,0.0018946570670708603,0.9914821124361158,0.001669449081803005,0.22890503200668078,0.6817352005177111,0.9894950340673025,0.2730392156862745,0.2852941176470588
group,,A08,ALL,C_production,C_common_not_correct,1979,1380,599,5,1974,0,5,0,5,1,0.0025265285497726125,0.0,0.0025265285497726125,0.0,0.001669449081803005,2.6350732692085974,3.009197689011083,3.025272365087696,0.0,0.0
group,,A08,ALL,S_raw,all_queries,5600,4999,601,5600,0,180,5600,4999,601,601,1.0,1.0,0.10732142857142857,0.8926785714285714,1.0,0.05280444665813347,0.14853335495309347,0.18504569923227301,0.9997999599919984,1.0
group,,A08,ALL,S_raw,B_failures,2639,2040,599,2639,0,180,2639,2040,599,599,1.0,1.0,0.22697991663508904,0.7730200833649109,1.0,0.09652637347240361,0.18962909516078089,0.2336643358155425,0.9995098039215686,1.0
group,,A08,ALL,S_raw,C_common_not_correct,1979,1380,599,1979,0,180,1979,1380,599,599,1.0,1.0,0.302678120262759,0.697321879737241,1.0,0.11268307354908498,0.21284273151279767,0.25916644517596144,0.9992753623188406,1.0
group,,A08,ALL,S_common,all_queries,5600,4999,601,5600,0,180,5023,4996,27,27,0.8969642857142858,0.9993998799759952,0.004821428571428571,0.9946247262592076,0.04492512479201331,0.05277147831655109,0.14840020983314095,0.18504973963798127,0.9991998399679936,0.9993998799759952
group,,A08,ALL,S_common,B_failures,2639,2040,599,2639,0,180,2063,2037,26,26,0.7817355058734369,0.9985294117647059,0.009852216748768473,0.9873969946679593,0.04340567612687813,0.09645268124341964,0.18970283451532668,0.23376371411466404,0.9980392156862745,0.9985294117647059
group,,A08,ALL,S_common,C_common_not_correct,1979,1380,599,1979,0,180,1403,1377,26,26,0.708943911066195,0.9978260869565218,0.013137948458817585,0.9814682822523164,0.04340567612687813,0.11257265711510474,0.21289549807257202,0.25917481200747927,0.9971014492753624,0.9978260869565218
group,,H02,small,B,all_queries,1400,1347,53,1304,96,0,1304,1304,0,0,0.9314285714285714,0.9680772086117297,0.0,1.0,0.0,0.033080116554205716,0.09699789294307058,0.14000271253215157,0.9680772086117297,0.9680772086117297
group,,H02,small,B,B_failures,96,43,53,0,96,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,small,B,C_common_not_correct,91,38,53,0,91,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,small,C_raw,all_queries,1400,1347,53,1400,0,6,1400,1347,53,53,1.0,1.0,0.03785714285714286,0.9621428571428572,1.0,0.035456288404261224,0.09477610564372484,0.12932441994013724,1.0,1.0
group,,H02,small,C_raw,B_failures,96,43,53,96,0,6,96,43,53,53,1.0,1.0,0.5520833333333334,0.4479166666666667,1.0,0.05426686632407587,0.16229831244205525,0.2824151448721666,1.0,1.0
group,,H02,small,C_raw,C_common_not_correct,91,38,53,91,0,6,91,38,53,53,1.0,1.0,0.5824175824175825,0.4175824175824176,1.0,0.058639817012173204,0.18662070284844323,0.2937466546060147,1.0,1.0
group,,H02,small,C_common,all_queries,1400,1347,53,1400,0,6,1295,1295,0,0,0.925,0.961395694135115,0.0,1.0,0.0,0.03461055601207309,0.09252402416981435,0.1249077023272604,0.961395694135115,0.961395694135115
group,,H02,small,C_common,B_failures,96,43,53,96,0,6,5,5,0,0,0.052083333333333336,0.11627906976744186,0.0,1.0,0.0,0.04957308971196105,0.08884350512920469,0.0935493039714546,0.11627906976744186,0.11627906976744186
group,,H02,small,C_common,C_common_not_correct,91,38,53,91,0,6,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,small,C_production,all_queries,1400,1347,53,5,1395,0,5,5,0,0,0.0035714285714285713,0.003711952487008166,0.0,1.0,0.0,0.04957308971196105,0.08884350512920469,0.0935493039714546,0.003711952487008166,0.003711952487008166
group,,H02,small,C_production,B_failures,96,43,53,5,91,0,5,5,0,0,0.052083333333333336,0.11627906976744186,0.0,1.0,0.0,0.04957308971196105,0.08884350512920469,0.0935493039714546,0.11627906976744186,0.11627906976744186
group,,H02,small,C_production,C_common_not_correct,91,38,53,0,91,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,small,S_raw,all_queries,1400,1347,53,1400,0,6,1400,1347,53,53,1.0,1.0,0.03785714285714286,0.9621428571428572,1.0,0.029236224998340533,0.057961473702461186,0.06777513958550703,1.0,1.0
group,,H02,small,S_raw,B_failures,96,43,53,96,0,6,96,43,53,53,1.0,1.0,0.5520833333333334,0.4479166666666667,1.0,0.05715708173542387,0.09486127986763809,0.11420772802656415,1.0,1.0
group,,H02,small,S_raw,C_common_not_correct,91,38,53,91,0,6,91,38,53,53,1.0,1.0,0.5824175824175825,0.4175824175824176,1.0,0.05641348934442819,0.09129005222703632,0.11339012013701157,1.0,1.0
group,,H02,small,S_common,all_queries,1400,1347,53,1400,0,6,1348,1347,1,1,0.9628571428571429,1.0,0.0007142857142857143,0.9992581602373887,0.018867924528301886,0.029236224998340533,0.057961473702461186,0.06777513958550703,1.0,1.0
group,,H02,small,S_common,B_failures,96,43,53,96,0,6,44,43,1,1,0.4583333333333333,1.0,0.010416666666666666,0.9772727272727273,0.018867924528301886,0.05715708173542387,0.09486127986763809,0.11420772802656415,1.0,1.0
group,,H02,small,S_common,C_common_not_correct,91,38,53,91,0,6,39,38,1,1,0.42857142857142855,1.0,0.01098901098901099,0.9743589743589743,0.018867924528301886,0.05641348934442819,0.09129005222703632,0.11339012013701157,1.0,1.0
group,,H02,large,B,all_queries,1400,1126,274,284,1116,0,284,283,1,1,0.20285714285714285,0.25133214920071045,0.0007142857142857143,0.9964788732394366,0.0036496350364963502,0.20242357436693847,0.4155095693979134,0.4809822658902958,0.25044404973357015,0.25133214920071045
group,,H02,large,B,B_failures,1116,843,273,0,1116,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,large,B,C_common_not_correct,774,501,273,0,774,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,large,C_raw,all_queries,1400,1126,274,900,500,22,900,795,105,54,0.6428571428571429,0.7060390763765542,0.075,0.8833333333333333,0.19708029197080293,0.26830640076997037,0.7547869773255216,21.137210567688648,0.6936056838365897,0.7060390763765542
group,,H02,large,C_raw,B_failures,1116,843,273,625,491,22,625,522,103,53,0.5600358422939068,0.6192170818505338,0.09229390681003584,0.8352,0.19413919413919414,0.26048429963942676,1.2088959137206727,41.76297978686132,0.604982206405694,0.6192170818505338
group,,H02,large,C_raw,C_common_not_correct,774,501,273,283,491,22,283,180,103,53,0.36563307493540054,0.3592814371257485,0.1330749354005168,0.6360424028268551,0.19413919413919414,0.3120524975871355,78.78899774758067,121.04347558666122,0.34930139720558884,0.3592814371257485
group,,H02,large,C_common,all_queries,1400,1126,274,900,500,22,586,586,0,0,0.4185714285714286,0.5204262877442274,0.0,1.0,0.0,0.2504771829284641,0.6112327630120842,0.7087268370638393,0.5124333925399644,0.5204262877442274
group,,H02,large,C_common,B_failures,1116,843,273,625,491,22,342,342,0,0,0.3064516129032258,0.40569395017793597,0.0,1.0,0.0,0.23819420765346916,0.6109228986499048,0.7571942397857311,0.3973902728351127,0.40569395017793597
group,,H02,large,C_common,C_common_not_correct,774,501,273,283,491,22,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,large,C_production,all_queries,1400,1126,274,309,1091,0,309,309,0,0,0.22071428571428572,0.2744227353463588,0.0,1.0,0.0,0.22654112880384175,0.51257321744008,0.635762287913774,0.2744227353463588,0.2744227353463588
group,,H02,large,C_production,B_failures,1116,843,273,309,807,0,309,309,0,0,0.2768817204301075,0.3665480427046263,0.0,1.0,0.0,0.22654112880384175,0.51257321744008,0.635762287913774,0.3665480427046263,0.3665480427046263
group,,H02,large,C_production,C_common_not_correct,774,501,273,0,774,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,large,S_raw,all_queries,1400,1126,274,1400,0,233,1400,1126,274,274,1.0,1.0,0.1957142857142857,0.8042857142857143,1.0,0.1174983283501675,0.22412980373465605,0.2627554919373933,1.0,1.0
group,,H02,large,S_raw,B_failures,1116,843,273,1116,0,233,1116,843,273,273,1.0,1.0,0.2446236559139785,0.7553763440860215,1.0,0.11756469415284129,0.23070611168381763,0.28288574809020645,1.0,1.0
group,,H02,large,S_raw,C_common_not_correct,774,501,273,774,0,233,774,501,273,273,1.0,1.0,0.35271317829457366,0.6472868217054264,1.0,0.12010366702789614,0.25025331695399833,0.3179563830114418,1.0,1.0
group,,H02,large,S_common,all_queries,1400,1126,274,1400,0,233,1126,1126,0,0,0.8042857142857143,1.0,0.0,1.0,0.0,0.1174983283501675,0.22412980373465605,0.2627554919373933,1.0,1.0
group,,H02,large,S_common,B_failures,1116,843,273,1116,0,233,843,843,0,0,0.7553763440860215,1.0,0.0,1.0,0.0,0.11756469415284129,0.23070611168381763,0.28288574809020645,1.0,1.0
group,,H02,large,S_common,C_common_not_correct,774,501,273,774,0,233,501,501,0,0,0.6472868217054264,1.0,0.0,1.0,0.0,0.12010366702789614,0.25025331695399833,0.3179563830114418,1.0,1.0
group,,H02,illumination_blur,B,all_queries,1400,1306,94,816,584,0,816,803,13,0,0.5828571428571429,0.614854517611026,0.009285714285714286,0.9840686274509803,0.0,0.3133946124419673,1.0192376676539583,1.3165065300916345,0.5597243491577335,0.614854517611026
group,,H02,illumination_blur,B,B_failures,584,490,94,0,584,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,illumination_blur,B,C_common_not_correct,439,345,94,0,439,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,illumination_blur,C_raw,all_queries,1400,1306,94,1312,88,27,1312,1162,150,40,0.9371428571428572,0.889739663093415,0.10714285714285714,0.885670731707317,0.425531914893617,0.3799890530173019,1.6755612071390396,8.829426396875492,0.7833078101071975,0.889739663093415
group,,H02,illumination_blur,C_raw,B_failures,584,490,94,497,87,27,497,355,142,40,0.851027397260274,0.7244897959183674,0.24315068493150685,0.7142857142857143,0.425531914893617,0.783326353500138,19.537311998039748,43.083524300227985,0.5571428571428572,0.7244897959183674
group,,H02,illumination_blur,C_raw,C_common_not_correct,439,345,94,352,87,27,352,210,142,40,0.8018223234624146,0.6086956521739131,0.3234624145785877,0.5965909090909091,0.425531914893617,0.9420459247589379,33.44288774121158,56.69619998859423,0.4811594202898551,0.6086956521739131
group,,H02,illumination_blur,C_common,all_queries,1400,1306,94,1312,88,27,916,906,10,1,0.6542857142857142,0.6937212863705973,0.007142857142857143,0.9890829694323144,0.010638297872340425,0.3156542476662398,1.0422678344108862,1.332008034783082,0.6232771822358346,0.6937212863705973
group,,H02,illumination_blur,C_common,B_failures,584,490,94,497,87,27,151,145,6,1,0.2585616438356164,0.29591836734693877,0.010273972602739725,0.9602649006622517,0.010638297872340425,0.6753694053734514,1.4300316617137834,1.6678034051693178,0.21836734693877552,0.29591836734693877
group,,H02,illumination_blur,C_common,C_common_not_correct,439,345,94,352,87,27,6,0,6,1,0.01366742596810934,0.0,0.01366742596810934,0.0,0.010638297872340425,2.673041267843303,3.148589553065103,3.261728879281526,0.0,0.0
group,,H02,illumination_blur,C_production,all_queries,1400,1306,94,122,1278,0,122,120,2,1,0.08714285714285715,0.09188361408882083,0.0014285714285714286,0.9836065573770492,0.010638297872340425,0.48372326313478375,1.2115610296489339,1.3705555583857771,0.07580398162327719,0.09188361408882083
group,,H02,illumination_blur,C_production,B_failures,584,490,94,122,462,0,122,120,2,1,0.2089041095890411,0.24489795918367346,0.003424657534246575,0.9836065573770492,0.010638297872340425,0.48372326313478375,1.2115610296489339,1.3705555583857771,0.20204081632653062,0.24489795918367346
group,,H02,illumination_blur,C_production,C_common_not_correct,439,345,94,2,437,0,2,0,2,1,0.004555808656036446,0.0,0.004555808656036446,0.0,0.010638297872340425,2.673041267843303,2.673041267843303,2.673041267843303,0.0,0.0
group,,H02,illumination_blur,S_raw,all_queries,1400,1306,94,1400,0,63,1400,1306,94,94,1.0,1.0,0.06714285714285714,0.9328571428571428,1.0,0.06259394724061577,0.13222468194256506,0.1680190998214834,1.0,1.0
group,,H02,illumination_blur,S_raw,B_failures,584,490,94,584,0,63,584,490,94,94,1.0,1.0,0.16095890410958905,0.839041095890411,1.0,0.07532452209894183,0.15532086326100092,0.19548957328475014,1.0,1.0
group,,H02,illumination_blur,S_raw,C_common_not_correct,439,345,94,439,0,63,439,345,94,94,1.0,1.0,0.214123006833713,0.785876993166287,1.0,0.08799360952741148,0.17637526759966937,0.20603128922904768,1.0,1.0
group,,H02,illumination_blur,S_common,all_queries,1400,1306,94,1400,0,63,1306,1306,0,0,0.9328571428571428,1.0,0.0,1.0,0.0,0.06259394724061577,0.13222468194256506,0.1680190998214834,1.0,1.0
group,,H02,illumination_blur,S_common,B_failures,584,490,94,584,0,63,490,490,0,0,0.839041095890411,1.0,0.0,1.0,0.0,0.07532452209894183,0.15532086326100092,0.19548957328475014,1.0,1.0
group,,H02,illumination_blur,S_common,C_common_not_correct,439,345,94,439,0,63,345,345,0,0,0.785876993166287,1.0,0.0,1.0,0.0,0.08799360952741148,0.17637526759966937,0.20603128922904768,1.0,1.0
group,,H02,outside_occluded,B,all_queries,1400,1047,353,239,1161,0,239,236,3,2,0.1707142857142857,0.22540592168099333,0.002142857142857143,0.9874476987447699,0.0056657223796034,0.1336404271880892,0.37438041743319495,0.47451202307637397,0.22349570200573066,0.22540592168099333
group,,H02,outside_occluded,B,B_failures,1161,810,351,0,1161,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,outside_occluded,B,C_common_not_correct,1006,655,351,0,1006,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,outside_occluded,C_raw,all_queries,1400,1047,353,946,454,22,946,557,389,219,0.6757142857142857,0.5319961795606495,0.27785714285714286,0.5887949260042283,0.6203966005665722,0.19054220869835423,118.4055409232998,153.33114426593406,0.5262655205348615,0.5319961795606495
group,,H02,outside_occluded,C_raw,B_failures,1161,810,351,719,442,22,719,349,370,219,0.6192937123169682,0.4308641975308642,0.3186907838070629,0.4853963838664812,0.6239316239316239,0.21984945098324668,127.98024708788269,168.37320967802205,0.4246913580246914,0.4308641975308642
group,,H02,outside_occluded,C_raw,C_common_not_correct,1006,655,351,564,442,22,564,194,370,219,0.5606361829025845,0.2961832061068702,0.36779324055666,0.34397163120567376,0.6239316239316239,0.4194345938367715,149.04680293676662,197.02903983608337,0.2900763358778626,0.2961832061068702
group,,H02,outside_occluded,C_common,all_queries,1400,1047,353,946,454,22,339,336,3,1,0.24214285714285713,0.3209169054441261,0.002142857142857143,0.9911504424778761,0.0028328611898017,0.14066181552574464,0.346681968290974,0.5094800391767278,0.31900668576886343,0.3209169054441261
group,,H02,outside_occluded,C_common,B_failures,1161,810,351,719,442,22,158,155,3,1,0.13608957795004306,0.19135802469135801,0.002583979328165375,0.9810126582278481,0.002849002849002849,0.1328430386348757,0.3624171902809578,0.5903318623189788,0.19012345679012346,0.19135802469135801
group,,H02,outside_occluded,C_common,C_common_not_correct,1006,655,351,564,442,22,3,0,3,1,0.002982107355864811,0.0,0.002982107355864811,0.0,0.002849002849002849,63.601312889659084,105.7248231090523,110.99026188647645,0.0,0.0
group,,H02,outside_occluded,C_production,all_queries,1400,1047,353,156,1244,0,156,155,1,1,0.11142857142857143,0.14804202483285578,0.0007142857142857143,0.9935897435897436,0.0028328611898017,0.13239572618430046,0.34717014760059217,0.5085910232253894,0.14708691499522444,0.14804202483285578
group,,H02,outside_occluded,C_production,B_failures,1161,810,351,156,1005,0,156,155,1,1,0.1343669250645995,0.19135802469135801,0.0008613264427217916,0.9935897435897436,0.002849002849002849,0.13239572618430046,0.34717014760059217,0.5085910232253894,0.19012345679012346,0.19135802469135801
group,,H02,outside_occluded,C_production,C_common_not_correct,1006,655,351,1,1005,0,1,0,1,1,0.0009940357852882703,0.0,0.0009940357852882703,0.0,0.002849002849002849,,,,0.0,0.0
group,,H02,outside_occluded,S_raw,all_queries,1400,1047,353,1400,0,97,1400,1047,353,353,1.0,1.0,0.25214285714285717,0.7478571428571429,1.0,0.08736879014998396,0.17788093620017262,0.2073219538278818,1.0,1.0
group,,H02,outside_occluded,S_raw,B_failures,1161,810,351,1161,0,97,1161,810,351,351,1.0,1.0,0.3023255813953488,0.6976744186046512,1.0,0.09121223336437721,0.18362346790329825,0.2151416472940266,1.0,1.0
group,,H02,outside_occluded,S_raw,C_common_not_correct,1006,655,351,1006,0,97,1006,655,351,351,1.0,1.0,0.3489065606361829,0.6510934393638171,1.0,0.0942728672907817,0.18644185301185406,0.21801520206740244,1.0,1.0
group,,H02,outside_occluded,S_common,all_queries,1400,1047,353,1400,0,97,1140,1044,96,96,0.8142857142857143,0.997134670487106,0.06857142857142857,0.9157894736842105,0.2719546742209632,0.08697285106693628,0.17733566437261525,0.2073422104975355,0.997134670487106,0.997134670487106
group,,H02,outside_occluded,S_common,B_failures,1161,810,351,1161,0,97,901,807,94,94,0.7760551248923342,0.9962962962962963,0.08096468561584841,0.8956714761376249,0.2678062678062678,0.09106227766062315,0.18316570436816065,0.21557107720014787,0.9962962962962963,0.9962962962962963
group,,H02,outside_occluded,S_common,C_common_not_correct,1006,655,351,1006,0,97,746,652,94,94,0.7415506958250497,0.9954198473282443,0.09343936381709742,0.8739946380697051,0.2678062678062678,0.09390217080310988,0.18513821396573207,0.21863554801525578,0.9954198473282443,0.9954198473282443
group,,H02,ALL,B,all_queries,5600,4826,774,2643,2957,0,2643,2626,17,3,0.4719642857142857,0.5441359303771239,0.0030357142857142857,0.9935679152478244,0.003875968992248062,0.08299551709425233,0.5170834722338877,0.8134078870323058,0.5285951098217986,0.5441359303771239
group,,H02,ALL,B,B_failures,2957,2186,771,0,2957,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,ALL,B,C_common_not_correct,2310,1539,771,0,2310,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
group,,H02,ALL,C_raw,all_queries,5600,4826,774,4558,1042,77,4558,3861,697,366,0.8139285714285714,0.8000414421881475,0.12446428571428571,0.847082053532251,0.4728682170542636,0.16578658848480604,1.2291515527758528,36.28095265843869,0.7670949026108579,0.8000414421881475
group,,H02,ALL,C_raw,B_failures,2957,2186,771,1937,1020,77,1937,1269,668,365,0.6550557997970916,0.5805123513266239,0.22590463307406156,0.6551368094992256,0.47341115434500647,0.3129711690619925,64.1813711592974,116.38213745107362,0.535224153705398,0.5805123513266239
group,,H02,ALL,C_raw,C_common_not_correct,2310,1539,771,1290,1020,77,1290,622,668,365,0.5584415584415584,0.4041585445094217,0.2891774891774892,0.4821705426356589,0.47341115434500647,0.44975308711463174,108.60312451235818,143.33498619576034,0.3697205977907732,0.4041585445094217
group,,H02,ALL,C_common,all_queries,5600,4826,774,4558,1042,77,3136,3123,13,2,0.56,0.6471197679237464,0.0023214285714285715,0.9958545918367347,0.002583979328165375,0.1150136843384898,0.5930936699285844,0.8553787505335786,0.6257770410277662,0.6471197679237464
group,,H02,ALL,C_common,B_failures,2957,2186,771,1937,1020,77,656,647,9,2,0.22184646601285085,0.2959743824336688,0.003043625295908015,0.9862804878048781,0.0025940337224383916,0.23919473996964624,0.9142082250870536,1.2063752205691172,0.27493138151875574,0.2959743824336688
group,,H02,ALL,C_common,C_common_not_correct,2310,1539,771,1290,1020,77,9,0,9,2,0.003896103896103896,0.0,0.003896103896103896,0.0,0.0025940337224383916,2.8091715744158336,53.07043533481081,84.66306799935562,0.0,0.0
