run_id,registry_event_id,recorded_at,supersedes_event_id,protocol_version,method_profile,stage,dataset_family,sequence,window_start,window_end,texture_stratum,split_role,arm,arm_version,arm_applicability,applicability_rule,frontend_seed,backend_replay,accepted_lineage_count,active,selection_active,candidate_pool_hash,frame_chain_hash,selection_hash,status,replay_evaluable,replay_hard_failure,window_arm_hard_failure,any_repeat_hard_failure,init_failure,full_coverage,algorithm_hard_failure,solver_risk,window_arm_solver_risk,queue_drop_rate,sustained_queue_drop,infrastructure_failure,replacement_for,run_dir,command_file,input_hash_manifest,output_hash_manifest,notes
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H03-0001_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=170,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H03-0001_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=171,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H03-0001_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=172,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H03-0001_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=173,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H03-0001_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=174,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=175,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=176,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=177,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=178,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=179,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B0_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_harbor,H03,45.0,90.0,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H03-0001_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=180,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H03:0001; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0003_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=181,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0003_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=182,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0003_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=183,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=184,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=185,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B0_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=186,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=187,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=188,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_P_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=189,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=190,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=191,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_B1_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,135.0,180.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0003_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=192,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0003; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A07_1800-2700_B0_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A07,90.0,135.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A07-0002_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=193,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A07:0002; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
