dataset_family,sequence,start,end,window_unit,prior_artifact_count,prior_learned_seen,prior_vins_seen,prior_parameter_use,allowed_role,evidence_paths,decision_reason
ntnu,fjord_3,0,20,second,74,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_drop_highid.bag;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_drop_stats.csv;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_features.bag;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_features.orig.bag;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_filter.log;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:1;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:10;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:11;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:12;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:2;logs/ntnu_recovered_bags/jun17_relaxed/fjord3_s0_d20_info.txt:3;...(+62),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,0,30,second,10,true,true,true,DEVELOPMENT_ONLY,logs/may20c_all_run_dirs.txt:803;logs/may20c_all_run_dirs.txt:839;logs/ntnu_vins/external_hybrid_xfeat_every2_may19_screen_ntnu_fjord3_0_30_xfeat_strictgrid076/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_may19_screen_ntnu_fjord3_0_30_xfeat_strictgrid076/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_may19_screen_ntnu_fjord3_0_30_xfeat_strictgrid076/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_may19_screen_ntnu_fjord3_0_30_xfeat_strictgrid076/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s0_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s0_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s0_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s0_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,100,110,second,84,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s100_d10_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s100_d10_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s100_d10_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s100_d10_loftr_mirror/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s100_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s100_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s100_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s100_d10/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s100_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s100_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s100_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s100_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;...(+72),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,110,120,second,76,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s110_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+64),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,120,130,second,86,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s120_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s120_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s120_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s120_d10/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s120_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s120_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s120_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_onlineprobe_ntnu_fjord3_s120_d10/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s120_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s120_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s120_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s120_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;...(+74),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,120,150,second,8,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_120_150_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_120_150_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_120_150_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_120_150_xfeat/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s120_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s120_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s120_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s120_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,130,140,second,77,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s130_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+65),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,140,150,second,86,true,true,true,DEVELOPMENT_ONLY,logs/jul07_filtered_featurebags/ntnu_fjord3_s140_d10_drop20.bag;logs/jul07_filtered_featurebags/ntnu_fjord3_s140_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s140_d10_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s140_d10_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s140_d10_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s140_d10_loftr_mirror/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_fjord3_s140_drop20_vins/replay_manifest.txt:3;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_fjord3_s140_full_vins/replay_manifest.txt:3;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s140_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s140_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s140_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s140_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;...(+74),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,150,160,second,358,true,true,true,DEVELOPMENT_ONLY,logs/jul03_ntnu_fjord3_s150_d10_earlyseed_summary.csv;logs/jul08_filtered_featurebags/ntnu_fjord3_s150_d10_drop20.bag;logs/jul08_filtered_featurebags/ntnu_fjord3_s150_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:11;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:12;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:13;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:14;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:15;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s150_d10/ape.txt:16;...(+346),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,150,170,second,4,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s150_d20_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s150_d20_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s150_d20_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s150_d20_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,150,180,second,327,true,true,true,DEVELOPMENT_ONLY,logs/may28_non_a06_lowtexture_continued_audit.md:20;logs/may28_ntnu_continued_source_audit.md:42;logs/ntnu_jun18_xfeat_loftr_fullsweep_report.md:42;logs/ntnu_jun21_repair_audit_notes.md:45;logs/ntnu_jun21_repair_audit_notes.md:48;logs/ntnu_jun21_repair_audit_notes.md:50;logs/ntnu_repaired_bags/fjord3_s150_d30_xfeat_q0p10/features_q0p10.bag;logs/ntnu_repaired_bags/fjord3_s150_d30_xfeat_q0p10/rewrite_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jun02_ntnu_nonzero_fjord3_150_180_hybrid_xfeat/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jun02_ntnu_nonzero_fjord3_150_180_hybrid_xfeat/ape.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jun02_ntnu_nonzero_fjord3_150_180_hybrid_xfeat/ape.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jun02_ntnu_nonzero_fjord3_150_180_hybrid_xfeat/ape.txt:11;...(+315),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,160,170,second,5,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s160_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s160_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s160_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s160_d10/vins_ntnu_external.yaml;papers/causal_crossdataset_search_20260718/probe_metrics_candidates.csv:365,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,180,190,second,178,true,true,true,DEVELOPMENT_ONLY,logs/jul08_filtered_featurebags/ntnu_fjord3_s180_d10_drop20.bag;logs/jul08_filtered_featurebags/ntnu_fjord3_s180_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:11;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:12;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:13;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:14;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:15;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:16;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s180_d10/ape.txt:17;...(+166),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,180,210,second,8,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_180_210_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_180_210_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_180_210_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_may24_probe_fjord3_180_210_xfeat/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s180_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s180_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s180_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s180_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,20,30,second,68,true,true,true,DEVELOPMENT_ONLY,logs/jul08_filtered_featurebags/jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10_drop20.bag;logs/jul08_filtered_featurebags/jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s20_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s20_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s20_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord3_s20_d10/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/roscore.log;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlinevins4_ntnu_fjord3_s20_d10/vins.log;...(+56),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,20,40,second,8,true,true,false,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun07_more_ntnu_fjord3_s20_d20_export_loftr/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun07_more_ntnu_fjord3_s20_d20_export_loftr/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun07_more_ntnu_fjord3_s20_d20_export_loftr/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun07_more_ntnu_fjord3_s20_d20_export_loftr/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan2_fjord_3_s20_d20_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan2_fjord_3_s20_d20_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan2_fjord_3_s20_d20_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan2_fjord_3_s20_d20_loftr_mirror/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,210,240,second,4,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s210_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s210_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s210_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s210_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,240,270,second,4,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s240_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s240_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s240_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s240_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,260,270,second,9,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe/vins_ntnu_external.yaml;papers/causal_crossdataset_search_20260718/probe_lineage_rescan.csv:506;papers/causal_crossdataset_search_20260718/probe_metrics_candidates.csv:313;papers/frozen_frontend_exploration_20260715/run_evidence_jul15_late_and_jul16.csv:117;papers/frozen_frontend_exploration_20260715/screening_summary_jul15_late_and_jul16.csv:117;papers/learned_lineage_novelty_dev_20260716/lineage_novelty_screening.csv:223,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,30,50,second,150,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/ape.txt;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/roscore.log;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins.log;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt:1;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt:10;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt:11;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt:12;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun18_loftr_fjord_3_s30_d20_loftr_manual/vins_env_manifest.txt:2;...(+138),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
